id,cycle,T24,T30,T50,P15,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,WC,time_id,time_id_back
34.0,373.0,642.58,1593.2,1409.84,21.58,559.66,2388.17,9082.5,47.43,526.89,2388.09,8152.87,8.3182,394.0,39.26,23.5557,86.0,0,373.0,87.0
34.0,374.0,642.34,1591.97,1404.18,21.57,558.46,2388.16,9072.39,47.4,526.5,2388.13,8148.49,8.3142,392.0,39.23,23.4596,85.0,0,374.0,86.0
34.0,375.0,642.07,1595.12,1405.99,21.57,559.38,2388.2,9083.57,47.57,526.64,2388.17,8147.04,8.286,392.0,39.3,23.4897,84.0,0,375.0,85.0
34.0,376.0,643.09,1594.31,1413.47,21.58,558.61,2388.17,9077.86,47.61,527.19,2388.12,8158.18,8.3382,393.0,39.39,23.6332,83.0,0,376.0,84.0
34.0,377.0,642.52,1589.57,1414.44,21.58,559.47,2388.18,9070.32,47.42,526.6,2388.15,8157.88,8.3357,393.0,39.33,23.7051,82.0,0,377.0,83.0
34.0,378.0,642.75,1594.17,1412.08,21.58,559.6,2388.15,9072.09,47.32,527.0,2388.16,8158.02,8.2938,392.0,39.34,23.4768,81.0,0,378.0,82.0
34.0,379.0,643.27,1589.55,1409.74,21.58,560.1,2388.12,9083.55,47.52,527.52,2388.19,8155.54,8.3326,392.0,39.25,23.5103,80.0,0,379.0,81.0
34.0,380.0,642.14,1582.1,1409.74,21.57,558.76,2388.15,9066.82,47.56,526.65,2388.16,8156.18,8.329,392.0,39.25,23.4569,79.0,0,380.0,80.0
34.0,381.0,642.26,1591.17,1406.74,21.58,559.69,2388.15,9083.96,47.4,527.12,2388.14,8151.82,8.3312,393.0,39.39,23.4781,78.0,0,381.0,79.0
34.0,382.0,642.19,1592.86,1404.98,21.57,559.66,2388.16,9083.04,47.4,526.76,2388.19,8152.87,8.3183,392.0,39.29,23.5224,77.0,0,382.0,78.0
34.0,383.0,642.61,1587.14,1405.3,21.57,559.41,2388.23,9083.71,47.49,527.1,2388.15,8152.06,8.3241,393.0,39.2,23.5699,76.0,0,383.0,77.0
34.0,384.0,642.82,1596.47,1406.17,21.58,559.8,2388.22,9079.7,47.53,527.22,2388.15,8157.54,8.3478,393.0,39.28,23.4575,75.0,0,384.0,76.0
34.0,385.0,642.35,1586.41,1405.28,21.57,559.59,2388.19,9075.37,47.27,526.75,2388.15,8151.5,8.3334,393.0,39.16,23.5375,74.0,0,385.0,75.0
34.0,386.0,642.89,1592.26,1403.52,21.57,558.66,2388.12,9082.37,47.47,526.93,2388.19,8155.68,8.3123,394.0,39.35,23.5624,73.0,0,386.0,74.0
34.0,387.0,642.24,1582.66,1401.15,21.58,559.2,2388.12,9075.92,47.44,527.55,2388.17,8155.27,8.3419,392.0,39.18,23.506,72.0,0,387.0,73.0
34.0,388.0,642.61,1585.66,1407.7,21.58,560.05,2388.19,9081.41,47.54,528.29,2388.16,8156.51,8.311,392.0,39.25,23.5493,71.0,0,388.0,72.0
34.0,389.0,642.57,1594.09,1408.8,21.58,559.89,2388.21,9074.75,47.59,527.7,2388.16,8157.71,8.2994,394.0,39.25,23.5806,70.0,0,389.0,71.0
34.0,390.0,642.86,1586.32,1403.7,21.58,559.85,2388.21,9080.76,47.58,527.97,2388.18,8159.11,8.2917,394.0,39.37,23.6655,69.0,0,390.0,70.0
34.0,391.0,643.17,1597.2,1409.62,21.57,560.39,2388.14,9080.96,47.57,526.44,2388.2,8159.15,8.3497,394.0,39.21,23.5731,68.0,0,391.0,69.0
34.0,392.0,642.56,1587.56,1410.53,21.58,560.31,2388.21,9086.74,47.59,527.7,2388.2,8160.63,8.2936,392.0,39.38,23.556,67.0,0,392.0,68.0
34.0,393.0,642.92,1583.91,1409.6,21.58,560.56,2388.1,9079.22,47.67,528.02,2388.22,8160.66,8.3349,393.0,39.37,23.5419,66.0,0,393.0,67.0
34.0,394.0,642.65,1591.31,1405.83,21.57,560.66,2388.24,9089.13,47.63,528.23,2388.25,8157.94,8.2811,394.0,39.31,23.6077,65.0,0,394.0,66.0
34.0,395.0,643.46,1593.98,1404.15,21.58,560.62,2388.27,9076.94,47.62,528.06,2388.2,8162.41,8.3116,393.0,39.47,23.4859,64.0,0,395.0,65.0
34.0,396.0,642.5,1594.8,1405.93,21.58,560.96,2388.25,9087.65,47.53,527.81,2388.15,8158.69,8.3205,393.0,39.31,23.6399,63.0,0,396.0,64.0
34.0,397.0,642.84,1594.16,1408.24,21.58,560.89,2388.22,9093.69,47.56,528.75,2388.25,8162.48,8.3007,395.0,39.37,23.6809,62.0,0,397.0,63.0
34.0,398.0,642.47,1593.73,1408.27,21.58,561.31,2388.24,9079.87,47.48,528.22,2388.16,8161.7,8.3226,393.0,39.16,23.6019,61.0,0,398.0,62.0
34.0,399.0,642.63,1590.87,1403.38,21.57,560.1,2388.24,9088.24,47.66,528.24,2388.24,8157.8,8.3075,394.0,39.37,23.4366,60.0,0,399.0,61.0
34.0,400.0,642.92,1591.3,1410.75,21.58,561.07,2388.26,9083.98,47.43,528.36,2388.23,8161.34,8.303,394.0,39.39,23.6067,59.0,0,400.0,60.0
34.0,401.0,643.35,1594.45,1404.11,21.58,561.15,2388.21,9088.2,47.47,528.79,2388.25,8165.24,8.2959,392.0,39.4,23.4856,58.0,0,401.0,59.0
34.0,402.0,642.88,1592.37,1411.73,21.58,561.18,2388.27,9085.45,47.77,528.74,2388.27,8162.89,8.2699,393.0,39.42,23.6388,57.0,0,402.0,58.0
34.0,403.0,642.61,1592.33,1411.87,21.58,561.21,2388.21,9084.07,47.56,528.11,2388.3,8159.64,8.3518,395.0,39.25,23.5807,56.0,0,403.0,57.0
34.0,404.0,643.32,1594.06,1406.55,21.57,561.36,2388.2,9091.33,47.43,528.2,2388.2,8166.86,8.319,392.0,39.32,23.6563,55.0,0,404.0,56.0
34.0,405.0,642.78,1591.63,1408.44,21.58,562.28,2388.21,9087.22,47.71,529.24,2388.19,8166.14,8.3124,394.0,39.42,23.7768,54.0,0,405.0,55.0
34.0,406.0,643.08,1590.15,1399.39,21.58,560.56,2388.21,9095.48,47.68,529.2,2388.21,8161.92,8.3208,395.0,39.48,23.6398,53.0,0,406.0,54.0
34.0,407.0,643.12,1597.62,1407.68,21.57,561.61,2388.2,9085.15,47.73,529.06,2388.28,8163.94,8.3036,393.0,39.28,23.5231,52.0,0,407.0,53.0
34.0,408.0,642.46,1589.29,1412.15,21.57,561.54,2388.23,9083.37,47.63,529.42,2388.28,8166.38,8.3075,396.0,39.35,23.5722,51.0,0,408.0,52.0
34.0,409.0,643.17,1593.76,1419.47,21.58,561.57,2388.27,9089.39,47.73,529.29,2388.24,8164.78,8.271,393.0,39.28,23.532,50.0,0,409.0,51.0
34.0,410.0,642.12,1591.92,1413.98,21.58,562.13,2388.26,9093.83,47.63,529.31,2388.27,8168.77,8.3237,396.0,39.35,23.5155,49.0,0,410.0,50.0
34.0,411.0,642.2,1581.87,1411.2,21.57,560.62,2388.2,9091.82,47.55,529.1,2388.2,8166.55,8.3176,394.0,39.32,23.4541,48.0,0,411.0,49.0
34.0,412.0,642.83,1599.3,1413.63,21.58,562.4,2388.29,9094.91,47.7,529.42,2388.29,8165.25,8.2777,393.0,39.28,23.6527,47.0,0,412.0,48.0
34.0,413.0,642.73,1594.65,1412.42,21.58,562.72,2388.26,9088.21,47.84,529.86,2388.29,8166.77,8.2749,394.0,39.46,23.6095,46.0,0,413.0,47.0
34.0,414.0,642.62,1598.82,1419.33,21.58,562.35,2388.3,9091.49,47.66,530.08,2388.23,8169.48,8.2912,394.0,39.45,23.6126,45.0,0,414.0,46.0
34.0,415.0,642.7,1595.0,1422.18,21.57,562.23,2388.28,9094.54,47.71,530.74,2388.22,8167.34,8.3046,395.0,39.35,23.5821,44.0,0,415.0,45.0
34.0,416.0,643.18,1597.55,1417.0,21.58,563.12,2388.3,9090.51,47.7,530.23,2388.31,8169.0,8.2805,395.0,39.31,23.6229,43.0,0,416.0,44.0
34.0,417.0,642.82,1599.08,1414.72,21.57,562.06,2388.23,9089.44,47.6,529.83,2388.29,8169.79,8.2918,395.0,39.35,23.5557,42.0,0,417.0,43.0
34.0,418.0,643.0,1591.64,1407.56,21.57,562.32,2388.25,9095.58,47.72,529.96,2388.27,8175.55,8.2955,395.0,39.19,23.6148,41.0,0,418.0,42.0
34.0,419.0,642.74,1596.82,1409.52,21.57,562.27,2388.31,9101.31,47.78,529.25,2388.28,8166.26,8.2724,394.0,39.34,23.6173,40.0,0,419.0,41.0
34.0,420.0,642.53,1597.08,1412.02,21.57,562.03,2388.26,9091.77,47.61,529.95,2388.33,8164.82,8.2528,395.0,39.35,23.5961,39.0,0,420.0,40.0
34.0,421.0,642.95,1597.7,1417.51,21.57,562.67,2388.3,9095.96,47.94,530.36,2388.3,8167.26,8.2559,394.0,39.49,23.7221,38.0,0,421.0,39.0
34.0,422.0,642.98,1592.7,1411.18,21.58,562.64,2388.31,9099.53,47.9,530.74,2388.26,8172.31,8.2894,396.0,39.53,23.605,37.0,0,422.0,38.0
34.0,423.0,642.84,1590.86,1415.78,21.57,563.26,2388.33,9090.44,47.73,530.26,2388.28,8165.52,8.2653,394.0,39.37,23.6268,36.0,0,423.0,37.0
34.0,424.0,642.69,1600.25,1411.93,21.58,563.96,2388.33,9098.79,47.74,531.19,2388.33,8172.55,8.2968,395.0,39.32,23.6355,35.0,0,424.0,36.0
34.0,425.0,642.5,1594.03,1413.16,21.58,563.73,2388.32,9093.7,47.85,531.18,2388.33,8172.9,8.2763,395.0,39.44,23.8045,34.0,0,425.0,35.0
34.0,426.0,643.35,1592.93,1418.2,21.58,563.25,2388.3,9103.44,47.78,530.86,2388.27,8173.39,8.2605,395.0,39.56,23.604,33.0,0,426.0,34.0
34.0,427.0,643.03,1591.83,1409.29,21.57,562.81,2388.34,9104.85,47.79,530.29,2388.26,8175.33,8.2881,395.0,39.45,23.6407,32.0,0,427.0,33.0
34.0,428.0,642.46,1593.25,1420.06,21.57,563.36,2388.33,9101.8,47.79,531.18,2388.36,8169.91,8.3075,396.0,39.39,23.6466,31.0,0,428.0,32.0
34.0,429.0,642.97,1595.25,1418.29,21.57,563.88,2388.36,9102.07,47.85,531.48,2388.33,8169.24,8.2922,394.0,39.42,23.614,30.0,0,429.0,31.0
34.0,430.0,642.76,1595.28,1413.43,21.58,564.15,2388.31,9108.56,47.87,531.09,2388.36,8174.88,8.2752,395.0,39.48,23.6161,29.0,0,430.0,30.0
34.0,431.0,643.22,1596.81,1416.94,21.58,563.65,2388.36,9095.7,47.83,531.44,2388.36,8174.1,8.2406,395.0,39.29,23.5906,28.0,0,431.0,29.0
34.0,432.0,642.71,1593.17,1420.89,21.57,564.22,2388.41,9100.85,47.82,531.48,2388.36,8180.28,8.2771,395.0,39.56,23.7336,27.0,0,432.0,28.0
34.0,433.0,642.88,1598.39,1415.02,21.57,564.33,2388.36,9093.87,47.78,531.67,2388.4,8169.52,8.2754,394.0,39.5,23.7218,26.0,0,433.0,27.0
34.0,434.0,642.82,1598.7,1414.58,21.57,564.24,2388.38,9105.76,47.76,531.88,2388.35,8176.46,8.2372,396.0,39.39,23.744,25.0,0,434.0,26.0
34.0,435.0,642.78,1594.47,1419.17,21.57,564.34,2388.38,9104.04,48.08,532.94,2388.4,8178.5,8.2325,395.0,39.59,23.6666,24.0,0,435.0,25.0
34.0,436.0,643.41,1595.27,1421.55,21.57,564.8,2388.43,9119.75,47.75,532.61,2388.36,8176.37,8.2684,396.0,39.59,23.6254,23.0,0,436.0,24.0
34.0,437.0,643.07,1604.68,1413.64,21.58,565.2,2388.43,9099.41,47.91,532.95,2388.39,8174.89,8.2259,394.0,39.44,23.546,22.0,0,437.0,23.0
34.0,438.0,643.36,1603.17,1413.99,21.57,565.17,2388.4,9104.57,48.04,532.58,2388.38,8172.64,8.2613,396.0,39.37,23.6242,21.0,0,438.0,22.0
34.0,439.0,643.25,1593.68,1419.5,21.57,565.09,2388.36,9105.36,48.05,532.86,2388.37,8178.06,8.2732,394.0,39.45,23.6867,20.0,0,439.0,21.0
34.0,440.0,643.58,1601.9,1414.8,21.57,565.51,2388.44,9108.29,47.89,532.64,2388.41,8184.04,8.2408,395.0,39.47,23.7956,19.0,0,440.0,20.0
34.0,441.0,643.45,1600.31,1418.74,21.57,565.18,2388.41,9100.73,47.93,532.79,2388.34,8180.71,8.2592,395.0,39.51,23.6261,18.0,0,441.0,19.0
34.0,442.0,643.11,1598.24,1415.89,21.57,565.64,2388.44,9111.73,48.12,532.69,2388.47,8179.93,8.2479,394.0,39.47,23.8406,17.0,0,442.0,18.0
34.0,443.0,642.9,1590.37,1420.09,21.57,565.19,2388.39,9106.83,47.94,533.09,2388.4,8183.2,8.2474,396.0,39.44,23.7348,16.0,0,443.0,17.0
34.0,444.0,642.86,1598.41,1420.13,21.57,565.21,2388.37,9106.65,47.89,533.18,2388.37,8178.29,8.2604,394.0,39.36,23.737,15.0,0,444.0,16.0
34.0,445.0,643.43,1597.66,1426.39,21.58,566.47,2388.47,9108.71,48.18,534.0,2388.45,8186.82,8.2699,395.0,39.59,23.7181,14.0,0,445.0,15.0
34.0,446.0,643.04,1599.88,1421.82,21.57,566.08,2388.41,9114.84,48.01,533.15,2388.44,8178.39,8.2179,395.0,39.57,23.6805,13.0,0,446.0,14.0
34.0,447.0,643.42,1598.19,1414.6,21.57,566.2,2388.46,9117.3,47.85,533.43,2388.4,8182.23,8.2528,395.0,39.4,23.7227,12.0,0,447.0,13.0
34.0,448.0,642.82,1597.76,1425.75,21.57,565.85,2388.46,9117.68,47.98,534.3,2388.37,8182.92,8.267,396.0,39.55,23.7423,11.0,0,448.0,12.0
34.0,449.0,643.37,1599.1,1415.5,21.57,566.36,2388.45,9109.3,48.0,533.77,2388.49,8186.64,8.2495,395.0,39.38,23.6683,10.0,0,449.0,11.0
34.0,450.0,643.14,1602.64,1422.76,21.57,567.08,2388.48,9117.92,48.0,534.18,2388.46,8183.1,8.2769,395.0,39.56,23.774,9.0,0,450.0,10.0
34.0,451.0,642.64,1607.47,1415.89,21.57,566.12,2388.52,9116.44,48.09,533.67,2388.5,8183.42,8.236,396.0,39.65,23.7927,8.0,0,451.0,9.0
34.0,452.0,643.2,1597.64,1419.48,21.57,567.17,2388.46,9119.15,47.87,534.98,2388.48,8190.84,8.2183,396.0,39.6,23.7231,7.0,0,452.0,8.0
34.0,453.0,643.2,1603.23,1419.03,21.57,567.64,2388.49,9116.9,47.9,534.54,2388.47,8191.41,8.214,394.0,39.63,23.8881,6.0,0,453.0,7.0
34.0,454.0,643.11,1598.86,1423.4,21.57,567.62,2388.48,9124.79,48.02,535.09,2388.48,8188.16,8.232,397.0,39.63,23.8191,5.0,0,454.0,6.0
34.0,455.0,643.12,1612.28,1427.03,21.57,567.05,2388.45,9118.41,48.05,534.8,2388.48,8185.34,8.2635,396.0,39.28,23.713,4.0,0,455.0,5.0
34.0,456.0,643.77,1600.35,1421.06,21.57,567.45,2388.51,9123.14,48.19,534.82,2388.43,8186.33,8.2317,395.0,39.65,23.6944,3.0,0,456.0,4.0
34.0,457.0,643.5,1611.91,1427.68,21.57,568.6,2388.49,9124.46,48.05,535.85,2388.51,8185.09,8.2254,397.0,39.67,23.6939,2.0,0,457.0,3.0
34.0,458.0,643.82,1606.39,1426.47,21.57,567.19,2388.48,9117.21,48.19,535.39,2388.49,8194.6,8.253,396.0,39.59,23.7462,1.0,0,458.0,2.0
34.0,459.0,643.42,1603.37,1424.64,21.57,568.89,2388.47,9134.16,48.27,535.9,2388.53,8195.35,8.2479,396.0,39.71,23.7398,0.0,0,459.0,1.0
35.0,1.0,642.12,1585.87,1391.52,21.61,553.95,2388.02,9065.95,46.94,522.36,2388.03,8138.74,8.3774,393.0,39.07,23.3757,230.0,0,1.0,231.0
35.0,2.0,641.99,1574.79,1390.74,21.61,554.58,2387.98,9051.89,46.98,522.24,2387.96,8133.39,8.3745,392.0,38.87,23.4129,229.0,0,2.0,230.0
35.0,3.0,641.72,1585.84,1397.19,21.61,554.42,2387.97,9051.42,47.01,522.16,2388.01,8143.23,8.3545,391.0,39.05,23.3665,228.0,0,3.0,229.0
35.0,4.0,641.87,1580.9,1397.69,21.61,554.3,2387.99,9056.94,47.15,522.25,2387.99,8139.98,8.3884,392.0,39.24,23.4358,227.0,0,4.0,228.0
35.0,5.0,642.54,1586.05,1391.46,21.61,554.42,2387.97,9059.7,47.13,521.95,2388.03,8142.12,8.4111,391.0,39.21,23.4596,226.0,0,5.0,227.0
35.0,6.0,641.89,1577.57,1400.62,21.61,554.88,2388.02,9053.98,47.29,522.69,2388.03,8136.48,8.3839,389.0,39.02,23.4497,225.0,0,6.0,226.0
35.0,7.0,642.36,1580.21,1392.63,21.61,555.11,2388.03,9057.57,47.22,522.61,2387.95,8143.13,8.3778,392.0,38.98,23.5016,224.0,0,7.0,225.0
35.0,8.0,641.88,1579.82,1394.45,21.61,554.24,2388.02,9061.25,47.19,522.89,2387.97,8136.34,8.4116,391.0,39.1,23.5186,223.0,0,8.0,224.0
35.0,9.0,641.98,1588.06,1397.86,21.61,554.35,2387.99,9054.81,47.14,522.43,2388.0,8138.68,8.4016,392.0,38.97,23.4935,222.0,0,9.0,223.0
35.0,10.0,642.32,1584.61,1396.22,21.61,554.64,2388.01,9048.76,47.07,522.64,2388.03,8137.71,8.3544,390.0,39.09,23.423,221.0,0,10.0,222.0
35.0,11.0,642.07,1575.48,1395.35,21.61,553.89,2388.04,9058.36,47.2,522.45,2388.0,8137.26,8.3991,393.0,39.02,23.468,220.0,0,11.0,221.0
35.0,12.0,642.75,1582.71,1388.86,21.61,554.42,2387.96,9056.98,47.18,522.01,2387.98,8137.83,8.4026,393.0,39.06,23.3943,219.0,0,12.0,220.0
35.0,13.0,642.5,1582.21,1400.1,21.6,554.28,2388.02,9063.99,47.27,522.7,2387.99,8137.94,8.3919,390.0,38.97,23.3867,218.0,0,13.0,219.0
35.0,14.0,641.87,1581.47,1390.32,21.61,553.78,2388.0,9061.8,47.28,522.32,2388.02,8138.65,8.3822,390.0,39.05,23.4828,217.0,0,14.0,218.0
35.0,15.0,642.07,1589.94,1395.01,21.61,554.92,2388.03,9055.34,47.29,522.02,2388.02,8135.84,8.3702,392.0,39.03,23.4815,216.0,0,15.0,217.0
35.0,16.0,642.43,1586.29,1394.04,21.61,554.7,2388.0,9056.3,47.14,522.38,2388.02,8144.23,8.3874,391.0,39.18,23.4257,215.0,0,16.0,216.0
35.0,17.0,642.19,1584.74,1399.87,21.61,554.75,2387.96,9058.18,46.94,522.56,2387.98,8138.26,8.4038,392.0,39.3,23.4592,214.0,0,17.0,215.0
35.0,18.0,641.85,1581.37,1397.0,21.61,554.75,2387.97,9058.91,47.08,522.75,2388.03,8146.77,8.4152,392.0,39.09,23.4335,213.0,0,18.0,214.0
35.0,19.0,641.97,1583.22,1394.73,21.61,553.9,2387.97,9055.9,47.2,522.46,2387.96,8138.99,8.3769,393.0,39.1,23.3924,212.0,0,19.0,213.0
35.0,20.0,641.46,1584.83,1392.0,21.61,554.24,2388.0,9055.73,47.17,522.53,2387.97,8137.17,8.4111,391.0,39.17,23.4637,211.0,0,20.0,212.0
35.0,21.0,641.92,1579.96,1401.41,21.61,554.8,2387.98,9052.67,46.94,522.39,2388.06,8144.32,8.3709,391.0,38.95,23.4971,210.0,0,21.0,211.0
35.0,22.0,642.05,1587.83,1392.64,21.61,554.73,2388.0,9058.6,47.31,522.12,2387.99,8145.97,8.3725,390.0,39.16,23.3357,209.0,0,22.0,210.0
35.0,23.0,642.1,1581.0,1399.94,21.61,554.79,2387.98,9053.96,47.18,522.58,2388.05,8136.1,8.413,392.0,39.11,23.3977,208.0,0,23.0,209.0
35.0,24.0,642.21,1588.83,1393.98,21.61,554.99,2387.95,9061.01,47.15,522.17,2387.99,8143.12,8.4161,390.0,39.24,23.3647,207.0,0,24.0,208.0
35.0,25.0,642.15,1583.92,1393.46,21.61,555.01,2388.0,9062.48,47.15,522.55,2388.0,8145.96,8.4087,391.0,39.19,23.4149,206.0,0,25.0,207.0
35.0,26.0,641.72,1587.77,1397.85,21.6,554.98,2387.93,9061.94,47.02,522.16,2387.99,8141.48,8.4015,392.0,39.14,23.4824,205.0,0,26.0,206.0
35.0,27.0,642.13,1588.01,1402.8,21.61,555.07,2388.01,9056.44,47.27,522.57,2388.04,8142.72,8.3841,391.0,39.08,23.5268,204.0,0,27.0,205.0
35.0,28.0,641.6,1589.29,1391.69,21.61,555.46,2387.96,9061.45,47.09,522.39,2388.01,8139.97,8.4016,391.0,39.05,23.5307,203.0,0,28.0,204.0
35.0,29.0,641.39,1581.07,1398.31,21.61,554.37,2387.99,9054.77,47.11,522.17,2387.99,8136.0,8.3607,392.0,39.07,23.4582,202.0,0,29.0,203.0
35.0,30.0,642.74,1586.94,1398.12,21.61,555.09,2388.01,9056.06,47.19,522.2,2387.98,8139.07,8.4299,390.0,39.01,23.5265,201.0,0,30.0,202.0
35.0,31.0,641.97,1585.14,1392.51,21.61,555.3,2387.98,9050.4,46.99,522.89,2387.97,8146.37,8.399,391.0,39.1,23.386,200.0,0,31.0,201.0
35.0,32.0,641.98,1588.36,1399.06,21.61,554.3,2388.0,9056.31,47.04,522.58,2387.91,8136.47,8.4036,392.0,39.21,23.4019,199.0,0,32.0,200.0
35.0,33.0,642.33,1584.72,1394.71,21.6,555.24,2388.02,9054.23,47.14,522.27,2388.04,8139.78,8.3963,391.0,38.98,23.3595,198.0,0,33.0,199.0
35.0,34.0,641.8,1582.23,1394.2,21.61,554.99,2387.98,9058.81,46.91,522.55,2387.97,8138.3,8.4188,391.0,39.3,23.4679,197.0,0,34.0,198.0
35.0,35.0,642.21,1586.59,1393.05,21.61,554.58,2388.02,9054.46,47.08,522.89,2388.03,8133.33,8.4148,390.0,39.13,23.4625,196.0,0,35.0,197.0
35.0,36.0,642.01,1585.49,1400.45,21.61,554.69,2387.95,9053.92,46.96,522.6,2388.03,8140.65,8.3977,391.0,39.15,23.4715,195.0,0,36.0,196.0
35.0,37.0,641.57,1580.0,1397.21,21.61,554.31,2388.02,9060.75,47.28,522.26,2388.04,8137.51,8.383,391.0,39.08,23.442,194.0,0,37.0,195.0
35.0,38.0,641.92,1586.35,1394.62,21.61,554.35,2387.98,9062.59,47.11,522.28,2387.97,8138.98,8.363,391.0,39.15,23.4776,193.0,0,38.0,194.0
35.0,39.0,642.36,1584.67,1402.04,21.61,554.25,2388.04,9058.86,47.17,522.99,2387.99,8141.49,8.4398,392.0,39.03,23.3954,192.0,0,39.0,193.0
35.0,40.0,642.1,1586.94,1390.7,21.61,554.55,2387.95,9047.17,47.18,522.42,2387.99,8139.03,8.3683,391.0,39.17,23.3693,191.0,0,40.0,192.0
35.0,41.0,642.59,1580.79,1398.95,21.61,554.92,2387.99,9048.7,46.97,522.63,2387.97,8138.43,8.4155,391.0,38.97,23.4982,190.0,0,41.0,191.0
35.0,42.0,641.71,1590.72,1385.79,21.61,554.65,2387.98,9062.52,47.26,522.17,2387.95,8138.73,8.3994,392.0,38.74,23.4038,189.0,0,42.0,190.0
35.0,43.0,641.52,1583.07,1400.04,21.61,554.17,2388.02,9056.03,47.13,522.94,2388.02,8142.2,8.3837,391.0,39.04,23.3879,188.0,0,43.0,189.0
35.0,44.0,642.08,1584.88,1400.81,21.61,554.43,2388.03,9062.96,47.01,522.92,2387.95,8147.1,8.4018,391.0,39.07,23.3946,187.0,0,44.0,188.0
35.0,45.0,642.06,1592.08,1396.67,21.61,554.39,2388.01,9055.55,47.09,522.33,2388.04,8134.26,8.3833,392.0,39.19,23.3548,186.0,0,45.0,187.0
35.0,46.0,642.61,1574.96,1394.88,21.61,554.11,2388.0,9054.86,47.24,521.95,2388.03,8142.53,8.3809,390.0,39.1,23.3807,185.0,0,46.0,186.0
35.0,47.0,642.66,1580.4,1396.19,21.61,554.53,2388.02,9058.66,47.16,522.58,2388.02,8137.74,8.4145,392.0,38.99,23.3601,184.0,0,47.0,185.0
35.0,48.0,641.77,1584.54,1394.29,21.61,553.9,2388.03,9048.36,47.22,523.01,2388.04,8140.63,8.3763,391.0,39.21,23.5273,183.0,0,48.0,184.0
35.0,49.0,642.59,1587.28,1393.79,21.61,554.91,2388.0,9061.4,47.04,522.28,2388.0,8141.66,8.3833,390.0,39.02,23.3628,182.0,0,49.0,183.0
35.0,50.0,641.81,1583.51,1397.29,21.61,554.76,2387.99,9056.59,47.2,522.29,2387.99,8138.12,8.3977,391.0,39.07,23.4966,181.0,0,50.0,182.0
35.0,51.0,642.34,1582.26,1399.48,21.61,554.94,2388.06,9052.88,47.22,522.72,2388.01,8141.33,8.3743,391.0,39.09,23.3987,180.0,0,51.0,181.0
35.0,52.0,641.62,1581.37,1392.78,21.61,554.83,2388.04,9059.75,47.11,522.27,2388.02,8136.33,8.4153,391.0,38.82,23.4416,179.0,0,52.0,180.0
35.0,53.0,642.02,1586.92,1398.49,21.61,554.9,2388.01,9050.43,47.2,522.51,2388.0,8142.36,8.3695,392.0,39.03,23.3819,178.0,0,53.0,179.0
35.0,54.0,642.09,1582.2,1389.78,21.61,555.13,2388.01,9060.27,47.23,522.64,2388.04,8143.42,8.4039,393.0,39.28,23.4041,177.0,0,54.0,178.0
35.0,55.0,642.07,1574.56,1396.69,21.61,554.62,2387.97,9056.64,47.14,522.43,2388.01,8145.01,8.419,391.0,39.05,23.3486,176.0,0,55.0,177.0
35.0,56.0,641.95,1587.75,1386.14,21.61,555.22,2387.98,9061.89,47.24,522.3,2388.01,8147.04,8.3987,393.0,39.16,23.433,175.0,0,56.0,176.0
35.0,57.0,641.87,1586.91,1396.26,21.61,554.93,2387.96,9058.46,47.13,522.27,2387.96,8144.17,8.4164,390.0,39.15,23.3716,174.0,0,57.0,175.0
35.0,58.0,641.63,1577.66,1394.57,21.61,554.6,2387.95,9063.87,47.02,522.42,2388.04,8144.72,8.4084,391.0,38.89,23.4801,173.0,0,58.0,174.0
35.0,59.0,642.75,1584.98,1406.51,21.61,554.02,2388.03,9058.25,47.16,521.93,2387.99,8139.24,8.4106,392.0,39.08,23.361,172.0,0,59.0,173.0
35.0,60.0,642.48,1585.41,1391.99,21.61,554.49,2388.05,9056.51,47.04,522.32,2388.01,8138.8,8.3746,392.0,39.12,23.432,171.0,0,60.0,172.0
35.0,61.0,642.4,1586.51,1402.53,21.61,555.13,2387.99,9061.83,47.0,522.72,2387.97,8140.32,8.402,391.0,39.04,23.4107,170.0,0,61.0,171.0
35.0,62.0,641.95,1582.59,1395.61,21.61,553.71,2387.97,9055.98,47.06,522.47,2388.0,8141.19,8.3557,391.0,38.98,23.4296,169.0,0,62.0,170.0
35.0,63.0,641.72,1579.36,1396.02,21.6,554.47,2388.03,9055.42,47.21,521.92,2387.98,8143.77,8.4139,392.0,39.03,23.3592,168.0,0,63.0,169.0
35.0,64.0,642.24,1589.47,1393.96,21.61,553.63,2388.04,9057.87,47.06,522.45,2388.02,8133.27,8.4232,392.0,39.03,23.4568,167.0,0,64.0,168.0
35.0,65.0,642.08,1580.19,1398.29,21.61,553.98,2388.03,9056.73,47.18,522.53,2388.02,8140.1,8.3922,393.0,39.13,23.4083,166.0,0,65.0,167.0
35.0,66.0,642.45,1587.24,1398.69,21.61,554.69,2388.03,9063.89,47.14,521.84,2388.04,8138.84,8.3584,391.0,38.88,23.3896,165.0,0,66.0,166.0
35.0,67.0,641.81,1586.52,1396.37,21.61,554.64,2388.03,9059.69,47.2,522.15,2388.01,8140.72,8.3869,391.0,39.08,23.4018,164.0,0,67.0,165.0
35.0,68.0,641.88,1586.61,1398.93,21.61,555.18,2387.99,9055.51,47.09,522.49,2387.98,8137.82,8.3861,390.0,39.08,23.3695,163.0,0,68.0,164.0
